algoritmo,versao,threads,tamanhoEntrada,tipoEntrada,amostra,tempoMs,score,ordenadoCorretamente
"Insertion Sort","Paralelo",4,10000,"REPETIDA",1,1.3055,8943.884804298226,true
"Insertion Sort","Paralelo",4,10000,"REPETIDA",2,1.323,8930.570778092491,true
"Insertion Sort","Paralelo",4,10000,"REPETIDA",3,1.5639,8763.314048288508,true
"Insertion Sort","Paralelo",4,10000,"REPETIDA",4,1.2022,9026.307373127413,true
"Insertion Sort","Paralelo",4,10000,"REPETIDA",5,1.6254,8724.748959431021,true
"Insertion Sort","Paralelo",8,10000,"REPETIDA",1,1.3195,8933.219436310306,true
"Insertion Sort","Paralelo",8,10000,"REPETIDA",2,0.9647,9246.374944128882,true
"Insertion Sort","Paralelo",8,10000,"REPETIDA",3,0.9236,9289.908929213057,true
"Insertion Sort","Paralelo",8,10000,"REPETIDA",4,0.8717,9347.737489141706,true
"Insertion Sort","Paralelo",8,10000,"REPETIDA",5,0.9324,9280.42697945014,true
"Quick Sort","Paralelo",1,10000,"REPETIDA",1,1.2081,9021.412297135861,true
"Quick Sort","Paralelo",1,10000,"REPETIDA",2,1.1536,9067.568237774181,true
"Quick Sort","Paralelo",1,10000,"REPETIDA",3,1.1902,9036.33802466525,true
"Quick Sort","Paralelo",1,10000,"REPETIDA",4,1.2773,8965.719618752808,true
"Quick Sort","Paralelo",1,10000,"REPETIDA",5,1.3408,8917.20799224258,true
"Quick Sort","Paralelo",2,10000,"REPETIDA",1,1.3182,8934.205013652207,true
"Quick Sort","Paralelo",2,10000,"REPETIDA",2,1.2257,9006.950825100112,true
"Quick Sort","Paralelo",2,10000,"REPETIDA",3,1.1741,9049.95587843014,true
"Quick Sort","Paralelo",2,10000,"REPETIDA",4,1.1508,9069.998092659733,true
"Quick Sort","Paralelo",2,10000,"REPETIDA",5,1.1615,9060.744242002967,true
"Quick Sort","Paralelo",4,10000,"REPETIDA",1,1.2152,9015.553212293798,true
"Quick Sort","Paralelo",4,10000,"REPETIDA",2,1.2253,9007.277182496731,true
"Quick Sort","Paralelo",4,10000,"REPETIDA",3,1.1871,9038.945716853357,true
"Quick Sort","Paralelo",4,10000,"REPETIDA",4,1.3723,8893.989428267558,true
"Quick Sort","Paralelo",4,10000,"REPETIDA",5,1.2836,8960.800093485177,true
"Quick Sort","Paralelo",8,10000,"REPETIDA",1,1.3462,8913.189174321247,true
"Quick Sort","Paralelo",8,10000,"REPETIDA",2,1.401,8873.294194808224,true
"Quick Sort","Paralelo",8,10000,"REPETIDA",3,1.3314,8924.242482929374,true
"Quick Sort","Paralelo",8,10000,"REPETIDA",4,1.1576,9064.107228941375,true
"Quick Sort","Paralelo",8,10000,"REPETIDA",5,1.165,9057.73577817292,true
"Merge Sort","Paralelo",1,10000,"REPETIDA",1,1.1331,9085.496436152705,true
"Merge Sort","Paralelo",1,10000,"REPETIDA",2,1.1062,9109.520267279802,true
"Merge Sort","Paralelo",1,10000,"REPETIDA",3,1.1618,9060.486018651512,true
"Merge Sort","Paralelo",1,10000,"REPETIDA",4,1.1189,9098.106195885424,true
"Merge Sort","Paralelo",1,10000,"REPETIDA",5,1.1073,9108.526476124143,true
"Merge Sort","Paralelo",2,10000,"REPETIDA",1,1.1865,9039.451218044147,true
"Merge Sort","Paralelo",2,10000,"REPETIDA",2,1.1788,9045.961273147479,true
"Merge Sort","Paralelo",2,10000,"REPETIDA",3,1.2454,8991.008140765507,true
"Merge Sort","Paralelo",2,10000,"REPETIDA",4,1.2848,8959.865779512975,true
"Merge Sort","Paralelo",2,10000,"REPETIDA",5,1.0637,9148.693340043814,true
"Merge Sort","Paralelo",4,10000,"REPETIDA",1,1.3755,8891.660611134555,true
"Merge Sort","Paralelo",4,10000,"REPETIDA",2,1.0449,9166.523669459555,true
"Merge Sort","Paralelo",4,10000,"REPETIDA",3,1.0801,9133.394746701231,true
"Merge Sort","Paralelo",4,10000,"REPETIDA",4,1.2393,8995.917590208803,true
"Merge Sort","Paralelo",4,10000,"REPETIDA",5,1.215,9015.717787803143,true
"Merge Sort","Paralelo",8,10000,"REPETIDA",1,1.1448,9075.224896163743,true
"Merge Sort","Paralelo",8,10000,"REPETIDA",2,1.2058,9023.31769763383,true
"Merge Sort","Paralelo",8,10000,"REPETIDA",3,1.2641,8976.106367467737,true
"Merge Sort","Paralelo",8,10000,"REPETIDA",4,1.1601,9061.95016694832,true
"Merge Sort","Paralelo",8,10000,"REPETIDA",5,1.2195,9012.021375867049,true
"Bubble Sort","Serial",1,100000,"REPETIDA",1,13846.9509,2106.789953648892,true
"Bubble Sort","Serial",1,100000,"REPETIDA",2,13886.2526,2104.3008369165814,true
"Bubble Sort","Serial",1,100000,"REPETIDA",3,13898.493,2103.527222468423,true
"Bubble Sort","Serial",1,100000,"REPETIDA",4,13899.0798,2103.490154897435,true
"Bubble Sort","Serial",1,100000,"REPETIDA",5,13980.9515,2098.335546321755,true
"Insertion Sort","Serial",1,100000,"REPETIDA",1,876.917,4745.244062036677,true
"Insertion Sort","Serial",1,100000,"REPETIDA",2,880.8774,4740.777211856191,true
"Insertion Sort","Serial",1,100000,"REPETIDA",3,872.1351,4750.664661572243,true
"Insertion Sort","Serial",1,100000,"REPETIDA",4,880.1565,4741.588789416211,true
"Insertion Sort","Serial",1,100000,"REPETIDA",5,872.4197,4750.341210605737,true
"Quick Sort","Serial",1,100000,"REPETIDA",1,58.8248,7438.950005327551,true
"Quick Sort","Serial",1,100000,"REPETIDA",2,58.6974,7441.116833930618,true
"Quick Sort","Serial",1,100000,"REPETIDA",3,58.1205,7450.988059580369,true
"Quick Sort","Serial",1,100000,"REPETIDA",4,58.2465,7448.8237555996575,true
"Quick Sort","Serial",1,100000,"REPETIDA",5,59.9758,7419.58389565928,true
"Merge Sort","Serial",1,100000,"REPETIDA",1,10.0852,9201.95730924265,true
"Merge Sort","Serial",1,100000,"REPETIDA",2,10.0205,9208.392670338697,true
"Merge Sort","Serial",1,100000,"REPETIDA",3,10.2249,9188.201786813215,true
"Merge Sort","Serial",1,100000,"REPETIDA",4,9.9958,9210.860413205419,true
"Merge Sort","Serial",1,100000,"REPETIDA",5,10.595,9152.649217637661,true
"Bubble Sort","Paralelo",1,100000,"REPETIDA",1,13884.4848,2104.412628158781,true
"Bubble Sort","Paralelo",1,100000,"REPETIDA",2,13862.5958,2105.7981580532623,true
"Bubble Sort","Paralelo",1,100000,"REPETIDA",3,13893.6913,2103.8306070592926,true
"Bubble Sort","Paralelo",1,100000,"REPETIDA",4,13895.8762,2103.692544493786,true
"Bubble Sort","Paralelo",1,100000,"REPETIDA",5,13904.3905,2103.1547631095627,true
"Bubble Sort","Paralelo",2,100000,"REPETIDA",1,3410.9256,3411.7269285220523,true
"Bubble Sort","Paralelo",2,100000,"REPETIDA",2,3419.9901,3409.1606149084237,true
"Bubble Sort","Paralelo",2,100000,"REPETIDA",3,3415.1326,3410.5349804970456,true
"Bubble Sort","Paralelo",2,100000,"REPETIDA",4,3388.9343,3417.9824317848447,true
"Bubble Sort","Paralelo",2,100000,"REPETIDA",5,3380.3375,3420.439227836189,true
"Bubble Sort","Paralelo",4,100000,"REPETIDA",1,823.535,4807.521039277106,true
"Bubble Sort","Paralelo",4,100000,"REPETIDA",2,806.422,4828.350164216454,true
"Bubble Sort","Paralelo",4,100000,"REPETIDA",3,803.4729,4831.984630232572,true
"Bubble Sort","Paralelo",4,100000,"REPETIDA",4,817.088,4815.316343863506,true
"Bubble Sort","Paralelo",4,100000,"REPETIDA",5,805.1088,4829.966892309357,true
"Bubble Sort","Paralelo",8,100000,"REPETIDA",1,256.5401,5968.202593271765,true
"Bubble Sort","Paralelo",8,100000,"REPETIDA",2,263.2081,5942.609114057674,true
"Bubble Sort","Paralelo",8,100000,"REPETIDA",3,238.399,6041.36087722288,true
"Bubble Sort","Paralelo",8,100000,"REPETIDA",4,234.6424,6057.206487364176,true
"Bubble Sort","Paralelo",8,100000,"REPETIDA",5,244.1409,6017.61838092877,true
"Insertion Sort","Paralelo",1,100000,"REPETIDA",1,897.9672,4721.731517436221,true
"Insertion Sort","Paralelo",1,100000,"REPETIDA",2,890.7554,4729.723713962255,true
"Insertion Sort","Paralelo",1,100000,"REPETIDA",3,889.8584,4730.722340948004,true
"Insertion Sort","Paralelo",1,100000,"REPETIDA",4,886.558,4734.4054272500825,true
"Insertion Sort","Paralelo",1,100000,"REPETIDA",5,888.2317,4732.535933858213,true
"Insertion Sort","Paralelo",2,100000,"REPETIDA",1,221.068,6116.663358514637,true
"Insertion Sort","Paralelo",2,100000,"REPETIDA",2,221.896,6112.933163076155,true
"Insertion Sort","Paralelo",2,100000,"REPETIDA",3,221.9728,6112.587881170389,true
"Insertion Sort","Paralelo",2,100000,"REPETIDA",4,221.7345,6113.659635076431,true
"Insertion Sort","Paralelo",2,100000,"REPETIDA",5,221.6974,6113.826596115732,true
"Insertion Sort","Paralelo",4,100000,"REPETIDA",1,56.0719,7486.851231050952,true
"Insertion Sort","Paralelo",4,100000,"REPETIDA",2,60.49,7411.052119973146,true
"Insertion Sort","Paralelo",4,100000,"REPETIDA",3,56.3561,7481.798380605955,true
"Insertion Sort","Paralelo",4,100000,"REPETIDA",4,59.3601,7429.89660636502,true
"Insertion Sort","Paralelo",4,100000,"REPETIDA",5,63.459,7363.165825630014,true
"Insertion Sort","Paralelo",8,100000,"REPETIDA",1,25.4678,8275.765201413338,true
"Insertion Sort","Paralelo",8,100000,"REPETIDA",2,22.8086,8386.01586713911,true
"Insertion Sort","Paralelo",8,100000,"REPETIDA",3,23.853,8341.253970939015,true
"Insertion Sort","Paralelo",8,100000,"REPETIDA",4,21.5586,8442.366218867419,true
"Insertion Sort","Paralelo",8,100000,"REPETIDA",5,22.19,8413.505603409563,true
"Quick Sort","Paralelo",1,100000,"REPETIDA",1,71.2579,7247.332100011036,true
"Quick Sort","Paralelo",1,100000,"REPETIDA",2,63.6861,7359.595794854617,true
"Quick Sort","Paralelo",1,100000,"REPETIDA",3,61.2558,7398.479296613953,true
"Quick Sort","Paralelo",1,100000,"REPETIDA",4,63.1228,7368.474458326584,true
"Quick Sort","Paralelo",1,100000,"REPETIDA",5,59.5453,7426.783373344769,true
"Quick Sort","Paralelo",2,100000,"REPETIDA",1,31.8792,8051.29044666259,true
"Quick Sort","Paralelo",2,100000,"REPETIDA",2,33.7346,7994.7387371944515,true
"Quick Sort","Paralelo",2,100000,"REPETIDA",3,33.4782,8002.36571020813,true
"Quick Sort","Paralelo",2,100000,"REPETIDA",4,31.7112,8056.572595914865,true
"Quick Sort","Paralelo",2,100000,"REPETIDA",5,32.8612,8020.961392483192,true
"Quick Sort","Paralelo",4,100000,"REPETIDA",1,17.7726,8635.445229702744,true
"Quick Sort","Paralelo",4,100000,"REPETIDA",2,19.8503,8524.904827901995,true
"Quick Sort","Paralelo",4,100000,"REPETIDA",3,17.7706,8635.557748813757,true
"Quick Sort","Paralelo",4,100000,"REPETIDA",4,17.9663,8624.607330957437,true
"Quick Sort","Paralelo",4,100000,"REPETIDA",5,18.0609,8619.35667702817,true
"Quick Sort","Paralelo",8,100000,"REPETIDA",1,12.3119,9002.482302045359,true
"Quick Sort","Paralelo",8,100000,"REPETIDA",2,12.4962,8987.625821072239,true
"Quick Sort","Paralelo",8,100000,"REPETIDA",3,13.8358,8885.804377474005,true
"Quick Sort","Paralelo",8,100000,"REPETIDA",4,11.6573,9057.10943796008,true
"Quick Sort","Paralelo",8,100000,"REPETIDA",5,13.5897,8903.74919987286,true
"Merge Sort","Paralelo",1,100000,"REPETIDA",1,10.2885,9182.001578052581,true
"Merge Sort","Paralelo",1,100000,"REPETIDA",2,10.1957,9191.061353995226,true
"Merge Sort","Paralelo",1,100000,"REPETIDA",3,10.5065,9161.036411199699,true
"Merge Sort","Paralelo",1,100000,"REPETIDA",4,10.1744,9193.152442263652,true
"Merge Sort","Paralelo",1,100000,"REPETIDA",5,10.4537,9166.074013777074,true
"Merge Sort","Paralelo",2,100000,"REPETIDA",1,5.9088,9736.541786108439,true
"Merge Sort","Paralelo",2,100000,"REPETIDA",2,5.5777,9794.204735373614,true
"Merge Sort","Paralelo",2,100000,"REPETIDA",3,6.0153,9718.67939266648,true
"Merge Sort","Paralelo",2,100000,"REPETIDA",4,5.8489,9746.730342884726,true
"Merge Sort","Paralelo",2,100000,"REPETIDA",5,5.7192,9769.153719864324,true
"Merge Sort","Paralelo",4,100000,"REPETIDA",1,4.1268,10000.0,true
"Merge Sort","Paralelo",4,100000,"REPETIDA",2,3.8703,10000.0,true
"Merge Sort","Paralelo",4,100000,"REPETIDA",3,4.5867,9989.810519665829,true
"Merge Sort","Paralelo",4,100000,"REPETIDA",4,4.1815,10000.0,true
"Merge Sort","Paralelo",4,100000,"REPETIDA",5,3.6939,10000.0,true
"Merge Sort","Paralelo",8,100000,"REPETIDA",1,3.8644,10000.0,true
"Merge Sort","Paralelo",8,100000,"REPETIDA",2,3.4842,10000.0,true
"Merge Sort","Paralelo",8,100000,"REPETIDA",3,3.5002,10000.0,true
"Merge Sort","Paralelo",8,100000,"REPETIDA",4,3.2687,10000.0,true
"Merge Sort","Paralelo",8,100000,"REPETIDA",5,3.3358,10000.0,true
